datetime,open,high,low,close,volume
2020-09-16 13:37:00,396.78909,396.78909,396.78909,396.78909,1245
2020-09-16 13:38:00,396.68121,396.76221,396.68121,396.76221,1359
2020-09-16 13:39:00,396.70001,396.70999,396.70001,396.70999,1290
2020-09-16 13:40:00,396.78000,396.78000,396.78000,396.78000,251
2020-09-16 13:41:00,396.89499,397.24500,396.89499,397.24500,2116
2020-09-16 13:42:00,397.26001,397.26001,397.10999,397.10999,1209
2020-09-16 13:43:00,397.10001,397.35001,397.10001,397.35001,2287
2020-09-16 13:45:00,397.54001,397.54001,397.54001,397.54001,842
2020-09-16 13:46:00,397.70001,397.70001,397.62000,397.64999,2000
2020-09-16 13:47:00,397.87091,398.01001,397.87091,398.01001,1529
2020-09-16 13:48:00,397.98999,397.98999,397.56000,397.56000,3386
2020-09-16 13:49:00,397.66501,397.75989,397.66501,397.75989,672
2020-09-16 13:50:00,397.66000,397.66000,397.54999,397.57001,1866
2020-09-16 13:51:00,397.45001,397.56500,397.45001,397.56500,527
2020-09-16 13:52:00,397.59000,397.59000,397.57999,397.57999,539
2020-09-16 13:53:00,397.70001,397.83600,397.70001,397.77560,2822
2020-09-16 13:55:00,397.20499,397.31000,397.20499,397.31000,1638
2020-09-16 13:56:00,397.45001,397.51001,397.45001,397.51001,813
2020-09-16 13:57:00,397.48001,397.48001,397.48001,397.48001,1252
2020-09-16 13:59:00,397.91501,398.05920,397.67001,397.67001,2292
2020-09-16 14:00:00,397.48001,397.48001,397.48001,397.48001,1339
2020-09-16 14:01:00,397.69000,397.79999,397.69000,397.79999,1046
2020-09-16 14:02:00,398.12000,398.26999,398.12000,398.26999,1235
2020-09-16 14:03:00,397.85999,397.85999,397.81000,397.81000,1299
2020-09-16 14:05:00,397.63831,397.68271,397.63831,397.68271,3538
2020-09-16 14:07:00,396.98660,397.10001,396.98660,397.06000,1792
2020-09-16 14:08:00,397.31741,397.31741,397.31741,397.31741,1380
2020-09-16 14:09:00,396.85001,396.85001,396.85001,396.85001,1171
2020-09-16 14:10:00,397.10999,397.10999,396.79999,396.79999,1925
2020-09-16 14:11:00,396.92999,397.14999,396.92999,397.14999,628
2020-09-16 14:12:00,397.35001,397.35001,397.35001,397.35001,821
2020-09-16 14:13:00,397.20001,397.20001,397.20001,397.20001,692
2020-09-16 14:14:00,397.47000,397.47000,397.26999,397.26999,1741
2020-09-16 14:15:00,397.48999,397.78000,397.48999,397.64001,1218
2020-09-16 14:16:00,397.89001,397.89001,397.89001,397.89001,1107
2020-09-16 14:17:00,397.81000,397.81000,397.76001,397.76001,1592
2020-09-16 14:18:00,397.79001,397.79001,397.48999,397.60999,1596
2020-09-16 14:19:00,397.51999,397.51999,397.51999,397.51999,497
2020-09-16 14:20:00,397.63000,397.89999,397.63000,397.89999,3495
2020-09-16 14:21:00,397.82001,398.01999,397.82001,398.01999,1880
2020-09-16 14:22:00,398.07001,398.07001,398.06000,398.06000,1189
2020-09-16 14:23:00,398.06000,398.06000,398.06000,398.06000,576
2020-09-16 14:24:00,398.00000,398.00000,398.00000,398.00000,1780
2020-09-16 14:25:00,398.34000,398.34000,398.16000,398.18051,2929
2020-09-16 14:26:00,398.50000,398.50211,398.35501,398.35501,2151
2020-09-16 14:27:00,398.44000,398.45999,398.24500,398.25000,1603
2020-09-16 14:28:00,398.16000,398.16000,397.88000,397.92999,1054
2020-09-16 14:29:00,397.81250,397.83499,397.81250,397.83499,1638
2020-09-16 14:30:00,398.44000,398.55499,398.35999,398.54999,2584
2020-09-16 14:31:00,398.45999,398.45999,398.45999,398.45999,521
2020-09-16 14:32:00,398.69000,398.79999,398.66949,398.66949,3213
2020-09-16 14:33:00,398.32001,398.34000,398.32001,398.32001,1347
2020-09-16 14:34:00,398.45001,398.50000,398.42001,398.50000,4062
2020-09-16 14:35:00,398.64999,398.86420,398.64999,398.78500,5396
2020-09-16 14:36:00,398.89999,398.89999,398.72000,398.79501,1983
2020-09-16 14:37:00,398.85999,398.85999,398.59000,398.59000,2663
2020-09-16 14:38:00,398.91000,399.28241,398.91000,399.28241,4207
2020-09-16 14:39:00,399.17999,399.17999,399.17999,399.17999,1177
2020-09-16 14:40:00,399.23001,399.50601,399.23001,399.50601,3800
2020-09-16 14:41:00,399.56000,399.56000,399.45999,399.45999,809
2020-09-16 14:42:00,399.60001,399.60001,399.31000,399.42999,1567
2020-09-16 14:43:00,399.57999,399.57999,399.51999,399.51999,1845
2020-09-16 14:45:00,399.42001,399.46640,399.04001,399.04001,2031
2020-09-16 14:46:00,399.14182,399.14182,398.59000,398.65500,6115
2020-09-16 14:47:00,398.66000,398.66000,398.48999,398.48999,928
2020-09-16 14:48:00,398.59000,398.59000,398.59000,398.59000,2744
2020-09-16 14:50:00,398.89001,398.89001,398.89001,398.89001,1152
2020-09-16 14:51:00,398.94791,398.94791,398.77499,398.77499,1280
2020-09-16 14:52:00,398.48999,398.57999,398.29999,398.45001,3911
2020-09-16 14:53:00,398.51410,398.72000,398.39001,398.66049,2453
2020-09-16 14:54:00,398.09000,398.26999,398.09000,398.26999,3928
2020-09-16 14:56:00,398.35999,398.54999,398.26801,398.54999,1315
2020-09-16 14:57:00,398.54999,398.54999,397.92001,398.16000,3661
2020-09-16 14:58:00,398.28000,398.32999,397.92001,397.92001,1747
2020-09-16 14:59:00,398.00760,398.26001,398.00000,398.26001,2173
2020-09-16 15:00:00,398.31000,398.34000,398.23001,398.23001,1711
2020-09-16 15:01:00,398.29999,398.45001,398.23999,398.23999,2675
2020-09-16 15:02:00,398.03000,398.09500,397.78000,398.07440,3007
2020-09-16 15:03:00,397.53000,398.11499,397.53000,398.11499,1693
2020-09-16 15:04:00,398.20999,398.22000,398.17999,398.17999,1907
2020-09-16 15:05:00,398.34000,398.34000,397.88000,397.93561,2036
2020-09-16 15:06:00,397.62000,397.73999,397.62000,397.73999,1081
2020-09-16 15:07:00,397.59201,397.76999,397.59201,397.76999,864
2020-09-16 15:08:00,397.76001,397.76001,397.47501,397.47501,1503
2020-09-16 15:09:00,397.29001,397.39001,397.00000,397.00000,2844
2020-09-16 15:10:00,396.93500,396.93500,396.69000,396.69000,2783
2020-09-16 15:11:00,395.51999,395.88000,395.41000,395.88000,2320
2020-09-16 15:12:00,395.89499,396.09000,395.89499,395.94000,1598
2020-09-16 15:13:00,396.07999,396.19000,396.07999,396.19000,2189
2020-09-16 15:14:00,396.20999,396.60001,396.20999,396.59000,1232
2020-09-16 15:15:00,396.31000,396.31000,395.92001,396.12000,2128
2020-09-16 15:16:00,396.17001,396.23001,396.13501,396.22000,1243
2020-09-16 15:17:00,396.32999,396.76999,396.28500,396.28500,3756
2020-09-16 15:18:00,396.29501,396.60999,396.29501,396.60999,2579
2020-09-16 15:20:00,396.56000,396.56000,396.29001,396.31000,1202
2020-09-16 15:21:00,396.29999,396.48001,396.10001,396.10001,5530
2020-09-16 15:22:00,396.01999,396.17001,396.01999,396.04999,1897
2020-09-16 15:23:00,396.19000,396.20999,396.10001,396.20999,1325
2020-09-16 15:24:00,396.38000,396.38000,396.12000,396.14001,2059
2020-09-16 15:25:00,396.10999,396.23499,396.07999,396.19000,2216
2020-09-16 15:26:00,396.12500,396.29999,396.12500,396.29999,1872
2020-09-16 15:27:00,396.19501,396.41501,396.19501,396.20999,1933
2020-09-16 15:28:00,396.15500,396.26001,396.15500,396.25000,2871
2020-09-16 15:29:00,395.95999,396.07999,395.95999,396.07999,819
2020-09-16 15:30:00,395.94000,395.94000,395.64999,395.92001,3400
2020-09-16 15:31:00,395.82001,395.82001,395.64999,395.79001,1806
2020-09-16 15:32:00,395.51999,395.57990,394.70999,394.92001,5320
2020-09-16 15:33:00,395.10001,395.29999,395.08499,395.29999,2551
2020-09-16 15:34:00,395.54999,396.01999,395.54999,396.01001,4887
2020-09-16 15:35:00,396.17999,396.42001,396.10001,396.23499,5086
2020-09-16 15:36:00,396.20001,396.23499,396.10999,396.10999,5616
2020-09-16 15:37:00,395.81000,395.81000,395.81000,395.81000,2817
2020-09-16 15:38:00,395.95001,396.16000,395.84000,395.84000,3802
2020-09-16 15:39:00,395.65271,395.65271,395.51999,395.59500,3088
2020-09-16 15:40:00,395.69000,395.69000,395.18500,395.18500,2736
2020-09-16 15:41:00,395.50000,396.00000,395.50000,395.73001,4243
2020-09-16 15:42:00,395.67499,395.98999,395.67499,395.85999,2762
2020-09-16 15:43:00,395.98999,396.47000,395.98999,396.45999,3672
2020-09-16 15:44:00,396.51001,396.59000,396.34000,396.34000,3247
2020-09-16 15:45:00,396.26001,396.48001,396.23999,396.40500,6777
2020-09-16 15:46:00,396.72000,396.72000,396.62500,396.70001,2220
2020-09-16 15:47:00,396.88000,396.88501,396.67001,396.80499,4867
2020-09-16 15:48:00,396.92999,397.07999,396.76001,396.94000,10207
2020-09-16 15:49:00,396.88501,396.94501,396.60001,396.94501,6140
2020-09-16 15:50:00,396.70001,396.98999,396.67999,396.89999,8364
2020-09-16 15:51:00,396.70001,396.70999,396.22000,396.38000,7637
2020-09-16 15:52:00,396.53000,396.60999,396.34500,396.34500,3827
2020-09-16 15:53:00,396.20999,396.20999,395.79999,395.91000,5435
2020-09-16 15:54:00,395.98001,396.03000,395.60999,396.03000,0
2020-09-16 15:55:00,396.04001,396.09500,395.70001,395.70001,6937
2020-09-16 15:56:00,395.64001,395.89001,395.51999,395.65500,8058
2020-09-16 15:57:00,395.67999,396.17001,395.67999,395.89999,7730
2020-09-16 15:58:00,395.98001,395.98999,395.57001,395.98001,9611
2020-09-16 15:59:00,396.04001,396.25000,395.14001,395.26999,21316
2020-09-17 09:30:00,392.00000,392.12000,390.79001,390.79001,0
2020-09-17 09:31:00,390.89499,390.89499,389.54001,389.92499,3708
2020-09-17 09:32:00,389.57001,389.75470,389.57001,389.75470,1558
2020-09-17 09:33:00,390.35999,390.62000,389.81000,390.62000,3395
2020-09-17 09:34:00,390.54001,391.04999,390.54001,391.04999,2165
2020-09-17 09:35:00,391.49420,391.67999,391.49420,391.67999,977
2020-09-17 09:36:00,392.01001,392.33960,391.97000,392.17999,2459
2020-09-17 09:37:00,391.85809,392.94000,391.85809,392.94000,1571
2020-09-17 09:38:00,392.54999,392.54999,392.54999,392.54999,1371
2020-09-17 09:39:00,393.20999,393.89999,393.14999,393.89999,5766
2020-09-17 09:40:00,393.01999,393.01999,392.37000,392.37000,1960
2020-09-17 09:41:00,393.20001,393.24500,392.81000,392.81000,1653
2020-09-17 09:42:00,393.19000,393.19000,393.17001,393.17001,1053
2020-09-17 09:43:00,392.67001,392.67001,391.92740,391.92740,3437
2020-09-17 09:44:00,391.75000,391.75000,391.75000,391.75000,154
2020-09-17 09:45:00,392.20999,392.32001,392.20999,392.32001,2273
2020-09-17 09:48:00,393.53061,393.73001,393.53061,393.73001,1316
2020-09-17 09:49:00,393.98999,393.98999,393.48999,393.48999,1248
2020-09-17 09:50:00,393.32999,393.50000,393.18750,393.50000,3362
2020-09-17 09:52:00,394.88000,395.00000,394.88000,394.89001,2055
2020-09-17 09:53:00,394.35999,394.35999,393.88000,393.88000,830
2020-09-17 09:54:00,394.32001,394.35001,393.99661,393.99661,2141
2020-09-17 09:55:00,393.85999,393.85999,393.85999,393.85999,3034
2020-09-17 09:58:00,394.18500,394.18500,394.18500,394.18500,1908
2020-09-17 09:59:00,394.26001,394.26001,394.26001,394.26001,129
2020-09-17 10:00:00,393.89999,393.89999,393.89999,393.89999,2553
2020-09-17 10:01:00,394.85001,394.85001,394.85001,394.85001,1741
2020-09-17 10:02:00,394.85001,394.85001,394.43329,394.43329,1324
2020-09-17 10:03:00,394.50000,394.50000,394.50000,394.50000,647
2020-09-17 10:04:00,394.89999,394.89999,394.57001,394.57001,755
2020-09-17 10:05:00,394.53000,394.67999,394.51501,394.67999,2141
2020-09-17 10:06:00,395.34000,395.75949,395.34000,395.75949,2507
2020-09-17 10:07:00,395.64801,395.94000,395.64801,395.85001,2509
2020-09-17 10:08:00,395.69000,395.69000,395.67999,395.67999,585
2020-09-17 10:09:00,395.20999,395.53000,395.20999,395.53000,1635
2020-09-17 10:10:00,395.29001,395.42001,395.29001,395.34930,2054
2020-09-17 10:11:00,396.57001,396.98499,396.25000,396.25000,2050
2020-09-17 10:12:00,396.59500,396.59500,396.03000,396.03000,4622
2020-09-17 10:13:00,395.90829,395.90829,395.90829,395.90829,2546
2020-09-17 10:15:00,396.31000,396.41000,396.29999,396.29999,1191
2020-09-17 10:16:00,396.03500,396.29999,396.03500,396.29999,1151
2020-09-17 10:18:00,396.28000,396.28000,396.28000,396.28000,651
2020-09-17 10:19:00,396.11499,396.11499,396.11499,396.11499,518
2020-09-17 10:20:00,396.22000,396.42999,396.17969,396.29001,1804
2020-09-17 10:21:00,396.79999,397.00000,396.79999,396.81320,1335
2020-09-17 10:22:00,397.00000,397.41000,396.82809,397.41000,1574
2020-09-17 10:23:00,397.04001,397.04001,396.79999,396.79999,3393
2020-09-17 10:24:00,396.59250,396.59250,396.51199,396.51199,2203
2020-09-17 10:26:00,396.47000,396.82001,396.44000,396.82001,1097
2020-09-17 10:27:00,396.82999,397.16000,396.67999,397.16000,3146
2020-09-17 10:28:00,397.64001,397.64001,397.64001,397.64001,316
2020-09-17 10:29:00,397.34000,397.73300,397.23999,397.73300,2859
2020-09-17 10:30:00,398.04501,398.04501,397.78500,397.78500,811
2020-09-17 10:31:00,397.70001,397.92001,397.70001,397.72000,1561
2020-09-17 10:32:00,398.25000,398.25000,397.08499,397.08499,1668
2020-09-17 10:33:00,397.03531,397.82999,397.03531,397.82999,1369
2020-09-17 10:34:00,397.79999,397.79999,397.35999,397.64001,1998
2020-09-17 10:35:00,398.02499,398.07999,397.43500,397.43500,2397
2020-09-17 10:36:00,397.01001,397.01001,397.01001,397.01001,858
2020-09-17 10:37:00,396.63000,396.64001,396.63000,396.64001,1510
2020-09-17 10:38:00,396.17499,396.47501,396.17499,396.47501,1658
2020-09-17 10:39:00,396.46500,396.46500,396.36429,396.44861,965
2020-09-17 10:40:00,396.42999,396.42999,395.75000,395.75000,1212
2020-09-17 10:41:00,395.84000,395.97000,395.84000,395.97000,2745
2020-09-17 10:42:00,396.63501,396.63501,396.63501,396.63501,957
2020-09-17 10:43:00,396.48001,396.51001,396.47501,396.47501,2326
2020-09-17 10:44:00,396.47000,396.60999,396.40161,396.45499,3633
2020-09-17 10:45:00,396.60999,397.32501,396.60999,397.32501,2289
2020-09-17 10:46:00,397.45001,397.45001,397.10001,397.10001,2499
2020-09-17 10:47:00,397.10501,397.39001,397.10501,397.23001,2861
2020-09-17 10:48:00,397.22000,397.22000,397.22000,397.22000,772
2020-09-17 10:49:00,397.41501,397.61499,397.18500,397.18500,1769
2020-09-17 10:50:00,397.29999,397.34821,397.23120,397.34821,1448
2020-09-17 10:51:00,397.31500,397.42001,397.26999,397.42001,2260
2020-09-17 10:52:00,397.19501,397.39001,397.19501,397.39001,2246
2020-09-17 10:53:00,397.29001,397.34500,397.29001,397.29001,1576
2020-09-17 10:54:00,396.98001,397.12000,396.85001,397.12000,2086
2020-09-17 10:55:00,397.15500,397.16000,397.00000,397.16000,1288
2020-09-17 10:56:00,397.17001,397.23999,397.03000,397.03000,2143
2020-09-17 10:58:00,397.19720,397.25000,397.19000,397.19000,2202
2020-09-17 10:59:00,397.26999,397.26999,397.04999,397.14999,2116
2020-09-17 11:00:00,397.09000,397.17999,397.09000,397.17999,457
2020-09-17 11:01:00,397.20999,397.48001,397.20999,397.44000,896
2020-09-17 11:02:00,398.10001,398.10001,398.10001,398.10001,3280
2020-09-17 11:03:00,398.01999,398.01999,397.81000,397.92999,1004
2020-09-17 11:04:00,398.16000,398.16000,398.16000,398.16000,2399
2020-09-17 11:05:00,398.17499,398.17499,397.92999,397.92999,1609
2020-09-17 11:06:00,398.06000,398.28101,398.06000,398.28101,1664
2020-09-17 11:07:00,398.10001,398.10001,397.90500,397.90500,1599
2020-09-17 11:08:00,397.95001,398.07001,397.84000,398.07001,1324
2020-09-17 11:09:00,397.94250,398.25000,397.94250,398.25000,2315
2020-09-17 11:10:00,398.20001,398.27719,398.20001,398.20001,2804
2020-09-17 11:11:00,398.19501,398.20001,398.04501,398.04501,1985
2020-09-17 11:12:00,397.82999,397.82999,397.39999,397.39999,2154
2020-09-17 11:13:00,396.95499,397.06000,396.95499,397.06000,2002
2020-09-17 11:14:00,397.48001,397.60001,397.48001,397.60001,1434
2020-09-17 11:15:00,397.79999,397.79999,397.79999,397.79999,124
2020-09-17 11:16:00,397.78500,397.78500,397.56000,397.56000,1589
2020-09-17 11:17:00,397.20999,397.20999,397.20999,397.20999,1151
2020-09-17 11:18:00,397.03000,397.03000,397.03000,397.03000,318
2020-09-17 11:19:00,397.04999,397.90500,397.04999,397.90500,7177
2020-09-17 11:20:00,397.87000,397.87000,397.86261,397.86261,1427
2020-09-17 11:21:00,398.10501,398.14999,397.95001,398.12000,1601
2020-09-17 11:22:00,398.08780,398.08780,397.84000,397.84000,5202
2020-09-17 11:23:00,397.92581,398.10001,397.85620,397.85620,1783
2020-09-17 11:24:00,398.06000,398.06000,398.06000,398.06000,2367
2020-09-17 11:25:00,398.29999,398.39999,398.25000,398.25000,5220
2020-09-17 11:26:00,397.85501,397.85501,397.85501,397.85501,1659
2020-09-17 11:27:00,397.88000,397.88000,397.88000,397.88000,358
2020-09-17 11:29:00,397.91541,397.92001,397.87500,397.87500,949
2020-09-17 11:30:00,397.79001,397.79001,397.79001,397.79001,1809
2020-09-17 11:31:00,397.85999,398.05499,397.85999,398.05499,2034
2020-09-17 11:32:00,398.03000,398.19000,398.03000,398.19000,3122
2020-09-17 11:33:00,398.17999,398.17999,397.88501,397.88501,3244
2020-09-17 11:35:00,397.80499,398.20499,397.76501,398.07001,1662
2020-09-17 11:36:00,397.97000,398.17999,397.97000,398.16000,3009
2020-09-17 11:37:00,398.35999,398.35999,398.34000,398.34000,907
2020-09-17 11:38:00,398.06000,398.13000,398.06000,398.13000,1144
2020-09-17 11:39:00,398.08499,398.08499,398.08499,398.08499,393
2020-09-17 11:40:00,398.23001,398.44000,398.23001,398.31000,2329
2020-09-17 11:41:00,398.13501,398.20001,398.13501,398.20001,1626
2020-09-17 11:42:00,398.03000,398.10999,398.01501,398.10999,1048
2020-09-17 11:43:00,398.25500,398.25500,398.13000,398.13000,1244
2020-09-17 11:44:00,398.38000,398.42001,398.10999,398.10999,3688
2020-09-17 11:45:00,397.91000,398.07999,397.84000,398.07999,1971
2020-09-17 11:46:00,398.10999,398.10999,398.08499,398.08499,1242
2020-09-17 11:47:00,397.85001,397.85999,397.85001,397.85999,451
2020-09-17 11:48:00,397.89499,397.89499,397.76001,397.76001,892
2020-09-17 11:49:00,397.76999,397.76999,397.64999,397.66000,2069
2020-09-17 11:50:00,397.85001,397.95999,397.85001,397.89301,1838
2020-09-17 11:51:00,397.78000,397.78000,397.78000,397.78000,2529
2020-09-17 11:52:00,397.59000,397.67001,397.59000,397.67001,1020
2020-09-17 11:53:00,397.87000,398.01999,397.87000,398.01999,747
2020-09-17 11:54:00,397.85999,397.92999,397.79501,397.79501,1397
2020-09-17 11:55:00,398.06000,398.06000,398.06000,398.06000,2263
2020-09-17 11:56:00,397.78000,398.03000,397.76001,397.76001,2846
2020-09-17 11:57:00,397.73999,397.73999,397.51001,397.51001,1578
2020-09-17 11:58:00,397.66919,397.66919,397.66919,397.66919,158
2020-09-17 11:59:00,397.79739,397.98999,397.79739,397.90500,2174
2020-09-17 12:00:00,397.80499,397.80499,397.64001,397.64001,1551
2020-09-17 12:01:00,397.41650,397.98499,397.41650,397.82001,2292
2020-09-17 12:03:00,397.47000,397.47000,397.43500,397.44000,1275
2020-09-17 12:04:00,397.61499,397.61499,397.50000,397.60001,1218
2020-09-17 12:05:00,397.62000,397.62000,397.62000,397.62000,470
2020-09-17 12:06:00,397.76999,397.76999,397.76001,397.76001,1351
2020-09-17 12:07:00,397.75000,397.75000,397.73999,397.73999,1696
2020-09-17 12:08:00,397.42999,397.48999,397.42999,397.48999,1119
2020-09-17 12:09:00,397.42001,397.42001,397.27499,397.30499,4144
2020-09-17 12:12:00,397.59500,397.59500,397.34000,397.34000,526
2020-09-17 12:13:00,397.32001,397.37000,397.32001,397.37000,1401
2020-09-17 12:14:00,397.23001,397.23001,397.17499,397.17499,1307
2020-09-17 12:15:00,396.92499,396.92499,396.17001,396.17001,3650
2020-09-17 12:16:00,396.57230,396.57230,396.35001,396.35001,1390
2020-09-17 12:17:00,396.23499,396.23499,396.03000,396.03000,1163
2020-09-17 12:18:00,396.14001,396.14499,395.78500,395.78500,2646
2020-09-17 12:19:00,395.72501,396.04001,395.72501,396.04001,3204
2020-09-17 12:20:00,395.83499,395.89001,395.83499,395.89001,1368
2020-09-17 12:21:00,396.31000,396.44501,396.20001,396.43500,4730
2020-09-17 12:22:00,396.36499,396.40451,396.36499,396.40451,705
2020-09-17 12:23:00,396.42499,396.42499,396.14499,396.34000,4405
2020-09-17 12:24:00,395.96500,396.00500,395.92001,395.92001,532
2020-09-17 12:25:00,396.10001,396.10001,395.70001,395.70001,3737
2020-09-17 12:26:00,395.48999,396.00000,395.48999,396.00000,3270
2020-09-17 12:27:00,396.10001,396.29999,395.97501,396.05499,2266
2020-09-17 12:28:00,396.09000,396.51001,396.00000,396.51001,5308
2020-09-17 12:29:00,396.35999,396.35999,396.35999,396.35999,683
2020-09-17 12:30:00,396.16000,396.16000,396.07321,396.14499,4702
2020-09-17 12:32:00,396.17709,396.17709,396.17709,396.17709,2543
2020-09-17 12:33:00,396.48001,396.48001,396.48001,396.48001,670
2020-09-17 12:34:00,396.38000,396.51001,396.38000,396.51001,2292
2020-09-17 12:35:00,396.50000,396.50000,396.29999,396.29999,1645
2020-09-17 12:36:00,396.43500,396.43500,396.43500,396.43500,955
2020-09-17 12:37:00,396.64999,396.92700,396.64999,396.69000,2173
2020-09-17 12:38:00,396.82501,397.04999,396.82501,397.04999,3232
2020-09-17 12:39:00,396.84000,396.98999,396.84000,396.98999,3961
2020-09-17 12:40:00,397.01999,397.07501,396.96500,396.96500,1237
2020-09-17 12:41:00,396.81000,396.91000,396.79999,396.79999,1055
2020-09-17 12:42:00,397.03000,397.03000,396.79999,396.79999,1991
2020-09-17 12:43:00,397.16501,397.16501,396.92999,396.92999,601
2020-09-17 12:44:00,397.04999,397.04999,397.04999,397.04999,648
2020-09-17 12:45:00,397.14001,397.14001,397.14001,397.14001,639
2020-09-17 12:46:00,397.29001,397.29001,397.07999,397.07999,2731
2020-09-17 12:47:00,397.30499,397.30499,397.16000,397.19000,1353
2020-09-17 12:48:00,397.23001,397.23001,397.23001,397.23001,772
2020-09-17 12:49:00,397.44000,397.44000,397.44000,397.44000,1027
2020-09-17 12:50:00,397.16000,397.16000,396.92999,396.92999,1155
2020-09-17 12:51:00,397.07001,397.07001,397.07001,397.07001,780
2020-09-17 12:52:00,397.67001,397.69501,397.64499,397.64499,1450
2020-09-17 12:53:00,398.01001,398.01001,397.84000,397.84000,2512
2020-09-17 12:55:00,397.26001,397.46500,397.26001,397.46500,1962
2020-09-17 12:57:00,397.47000,397.54999,397.45001,397.54999,351
2020-09-17 12:58:00,397.60001,397.70999,397.60001,397.67999,2084
2020-09-17 12:59:00,397.54999,397.59000,397.53000,397.58499,1008
2020-09-17 13:00:00,397.70499,397.70499,397.42001,397.69501,1335
2020-09-17 13:01:00,397.59500,397.59500,397.59500,397.59500,944
2020-09-17 13:02:00,397.34000,397.34000,397.31500,397.31500,669
2020-09-17 13:03:00,397.44000,397.55499,397.41501,397.41501,4061
2020-09-17 13:04:00,397.39499,397.39499,397.39499,397.39499,892
2020-09-17 13:06:00,397.60501,397.60501,397.48999,397.57999,1881
2020-09-17 13:07:00,397.62500,397.76501,397.57001,397.57001,2277
2020-09-17 13:08:00,397.48499,397.48499,397.46500,397.46500,679
2020-09-17 13:09:00,397.53000,397.53000,397.38000,397.38000,1696
2020-09-17 13:10:00,397.37000,397.37000,397.35999,397.35999,549
2020-09-17 13:11:00,397.22000,397.22000,397.17499,397.20001,1323
2020-09-17 13:12:00,397.12399,397.12399,397.12399,397.12399,355
2020-09-17 13:13:00,397.16000,397.18240,397.10751,397.12500,909
2020-09-17 13:14:00,397.20999,397.23001,397.09000,397.18500,2727
2020-09-17 13:15:00,397.39001,397.41000,397.10001,397.10001,2068
2020-09-17 13:16:00,396.94250,396.94250,396.39999,396.39999,988
2020-09-17 13:17:00,396.57001,396.67999,396.57001,396.67999,1245
2020-09-17 13:18:00,396.82391,396.82391,396.82391,396.82391,252
2020-09-17 13:19:00,396.79001,396.82501,396.79001,396.82501,1097
2020-09-17 13:20:00,396.72000,396.72000,396.72000,396.72000,1590
2020-09-17 13:21:00,397.12000,397.12000,397.00500,397.00500,441
2020-09-17 13:22:00,397.19000,397.19000,397.13000,397.13000,894
2020-09-17 13:24:00,396.60001,396.66501,396.57999,396.66501,817
2020-09-17 13:25:00,396.85501,396.85501,396.66501,396.66501,712
2020-09-17 13:26:00,396.89001,396.98001,396.89001,396.92999,1897
2020-09-17 13:27:00,396.81000,396.85001,396.71500,396.85001,1471
2020-09-17 13:28:00,396.48001,396.58499,396.48001,396.58499,1167
2020-09-17 13:29:00,396.64001,396.64001,396.57001,396.62000,813
2020-09-17 13:30:00,396.57999,396.57999,396.34000,396.34000,1974
2020-09-17 13:31:00,396.44000,396.49500,396.44000,396.49500,1195
2020-09-17 13:32:00,396.69000,396.69000,396.60999,396.60999,638
2020-09-17 13:33:00,396.32001,396.62000,396.32001,396.55801,2319
2020-09-17 13:34:00,396.69000,396.69000,396.66501,396.66501,1032
2020-09-17 13:35:00,396.79999,396.88000,396.76501,396.88000,2291
2020-09-17 13:36:00,396.87000,396.87000,396.60309,396.60309,641
2020-09-17 13:37:00,396.59000,396.59000,396.09000,396.09000,1378
2020-09-17 13:38:00,395.97501,395.97501,395.97501,395.97501,548
2020-09-17 13:39:00,395.95999,396.42999,395.95999,396.13000,2343
2020-09-17 13:40:00,396.09119,396.29999,396.09119,396.29999,2045
2020-09-17 13:42:00,396.26001,396.35001,396.26001,396.35001,1505
2020-09-17 13:43:00,396.38000,396.38000,396.35999,396.35999,682
2020-09-17 13:44:00,396.28000,396.54501,396.28000,396.54501,778
2020-09-17 13:45:00,396.24500,396.40399,396.24500,396.40399,895
2020-09-17 13:46:00,396.29001,396.29001,396.29001,396.29001,325
2020-09-17 13:47:00,396.17001,396.17001,396.17001,396.17001,946
2020-09-17 13:48:00,396.17230,396.37000,396.17230,396.37000,542
2020-09-17 13:49:00,396.32001,396.32001,396.32001,396.32001,2120
2020-09-17 13:50:00,396.45001,396.59000,396.35001,396.59000,1860
2020-09-17 13:51:00,396.64001,396.64001,396.64001,396.64001,695
2020-09-17 13:52:00,396.78101,396.78101,396.78101,396.78101,1259
2020-09-17 13:53:00,396.95999,397.10800,396.95001,396.95001,710
2020-09-17 13:54:00,397.06500,397.06500,396.84000,396.84000,3155
2020-09-17 13:55:00,396.91699,396.91699,396.91699,396.91699,343
2020-09-17 13:56:00,396.85501,396.89999,396.76001,396.89999,1941
2020-09-17 13:57:00,396.93469,396.93469,396.51501,396.51501,1545
2020-09-17 13:58:00,396.33499,396.33499,396.33499,396.33499,774
2020-09-17 13:59:00,396.41159,396.57001,396.41159,396.54501,816
2020-09-17 14:00:00,396.56000,396.56000,396.56000,396.56000,422
2020-09-17 14:01:00,396.66000,396.66000,396.51501,396.51501,1740
2020-09-17 14:02:00,396.56000,396.77979,396.56000,396.77979,269
2020-09-17 14:03:00,396.70499,396.78000,396.70499,396.78000,895
2020-09-17 14:04:00,396.82501,397.20981,396.82501,397.20981,1479
2020-09-17 14:05:00,396.98001,397.06000,396.98001,397.06000,889
